depth,latitude,longitude,time,thetao
0.494025,20,107,7/08/2014,29.89407
0.494025,20,107,8/08/2014,29.787865
0.494025,20,107,9/08/2014,29.730003
0.494025,20,107,10/08/2014,29.730003
0.494025,20,107,11/08/2014,29.799585
0.494025,20,107,12/08/2014,29.825953
0.494025,20,107,13/08/2014,29.821558
0.494025,20,107,14/08/2014,29.798853
0.494025,20,107,15/08/2014,29.850857
0.494025,20,107,16/08/2014,29.886745
0.494025,20,107,17/08/2014,29.93289
0.494025,20,107,18/08/2014,30.066195
0.494025,20,107,19/08/2014,30.080112
0.494025,20,107,20/08/2014,30.07059
0.494025,20,107,21/08/2014,30.120396
0.494025,20,107,22/08/2014,30.07059
0.494025,20,107,23/08/2014,30.13065
0.494025,20,107,24/08/2014,30.153355
0.494025,20,107,25/08/2014,30.258827
0.494025,20,107,26/08/2014,30.126255
0.494025,20,107,27/08/2014,29.984894
0.494025,20,107,28/08/2014,29.74392
0.494025,20,107,29/08/2014,29.506607
0.494025,20,107,30/08/2014,29.475113
0.494025,20,107,31/08/2014,29.420177
0.494025,20,107,1/09/2014,29.294197
0.494025,20,107,2/09/2014,29.253181
0.494025,20,107,3/09/2014,29.448011
0.494025,20,107,4/09/2014,29.625996
0.494025,20,107,5/09/2014,29.555681
0.494025,20,107,6/09/2014,29.692648
0.494025,20,107,7/09/2014,29.814966
0.494025,20,107,8/09/2014,29.658222
0.494025,20,107,9/09/2014,29.60622
0.494025,20,107,10/09/2014,29.66335
0.494025,20,107,11/09/2014,29.779808
0.494025,20,107,12/09/2014,29.888943
0.494025,20,107,13/09/2014,30.122593
0.494025,20,107,14/09/2014,30.212685
0.494025,20,107,15/09/2014,30.180456
0.494025,20,107,16/09/2014,29.535172
0.494025,20,107,17/09/2014,29.08472
0.494025,20,107,18/09/2014,29.127201
0.494025,20,107,19/09/2014,29.540298
0.494025,20,107,20/09/2014,29.317636
0.494025,20,107,21/09/2014,28.952879
0.494025,20,107,22/09/2014,28.831293
0.494025,20,107,23/09/2014,28.733147
0.494025,20,107,24/09/2014,28.6599
0.494025,20,107,25/09/2014,28.802729
0.494025,20,107,26/09/2014,28.85986
0.494025,20,107,27/09/2014,28.840816
0.494025,20,107,28/09/2014,28.953611
0.494025,20,107,29/09/2014,29.016602
0.494025,20,107,30/09/2014,29.305918
0.494025,20,107,1/10/2014,29.292
0.494025,20,107,2/10/2014,29.3755
0.494025,20,107,3/10/2014,29.550554
0.494025,20,107,4/10/2014,29.487564
0.494025,20,107,5/10/2014,29.08179
0.494025,20,107,6/10/2014,28.739738
0.494025,20,107,7/10/2014,28.481918
0.494025,20,107,8/10/2014,28.35667
0.494025,20,107,9/10/2014,28.379375
0.494025,20,107,10/10/2014,28.314188
0.494025,20,107,11/10/2014,28.244606
0.494025,20,107,12/10/2014,28.164036
0.494025,20,107,13/10/2014,28.04172
0.494025,20,107,14/10/2014,27.91061
0.494025,20,107,15/10/2014,27.842495
0.494025,20,107,16/10/2014,27.82931
0.494025,20,107,17/10/2014,27.797083
0.494025,20,107,18/10/2014,27.75753
0.494025,20,107,19/10/2014,27.832972
0.494025,20,107,20/10/2014,28.060762
0.494025,20,107,21/10/2014,28.039522
0.494025,20,107,22/10/2014,27.82638
0.494025,20,107,23/10/2014,27.776573
0.494025,20,107,24/10/2014,27.720177
0.494025,20,107,25/10/2014,27.65572
0.494025,20,107,26/10/2014,27.600788
0.494025,20,107,27/10/2014,27.534866
0.494025,20,107,28/10/2014,27.52974
0.494025,20,107,29/10/2014,27.52974
0.494025,20,107,30/10/2014,27.517288
0.494025,20,107,31/10/2014,27.589802
0.494025,20,107,1/11/2014,27.671835
0.494025,20,107,2/11/2014,27.528275
0.494025,20,107,3/11/2014,27.315866
0.494025,20,107,4/11/2014,27.199408
0.494025,20,107,5/11/2014,27.294626
0.494025,20,107,6/11/2014,27.142277
0.494025,20,107,7/11/2014,27.08881
0.494025,20,107,8/11/2014,26.899837
0.494025,20,107,9/11/2014,26.73211
0.494025,20,107,10/11/2014,26.647144
0.494025,20,107,11/11/2014,26.569506
0.494025,20,107,12/11/2014,26.389324
0.494025,20,107,13/11/2014,26.121983
0.494025,20,107,14/11/2014,25.885403
0.494025,20,107,15/11/2014,25.749168
0.494025,20,107,16/11/2014,25.604145
0.494025,20,107,17/11/2014,25.412975
0.494025,20,107,18/11/2014,25.152225
0.494025,20,107,19/11/2014,24.91345
0.494025,20,107,20/11/2014,24.746452
0.494025,20,107,21/11/2014,24.705435
0.494025,20,107,22/11/2014,24.704702
0.494025,20,107,23/11/2014,24.813837
0.494025,20,107,24/11/2014,24.824823
0.494025,20,107,25/11/2014,24.845333
0.494025,20,107,26/11/2014,24.76403
0.494025,20,107,27/11/2014,24.849728
0.494025,20,107,28/11/2014,24.977173
0.494025,20,107,29/11/2014,25.082644
0.494025,20,107,30/11/2014,25.109013
0.494025,20,107,1/12/2014,24.903194
0.494025,20,107,2/12/2014,24.72155
0.494025,20,107,3/12/2014,24.523788
0.494025,20,107,4/12/2014,24.210302
0.494025,20,107,5/12/2014,24.051363
0.494025,20,107,6/12/2014,24.158298
0.494025,20,107,7/12/2014,24.238869
0.494025,20,107,8/12/2014,24.171484
0.494025,20,107,9/12/2014,24.09531
0.494025,20,107,10/12/2014,24.05356
0.494025,20,107,11/12/2014,23.896816
0.494025,20,107,12/12/2014,23.527664
0.494025,20,107,13/12/2014,23.086
0.494025,20,107,14/12/2014,22.843563
0.494025,20,107,15/12/2014,22.829645
0.494025,20,107,16/12/2014,22.57622
0.494025,20,107,17/12/2014,22.193884
0.494025,20,107,18/12/2014,21.940458
0.494025,20,107,19/12/2014,21.809351
0.494025,20,107,20/12/2014,21.782984
0.494025,20,107,21/12/2014,21.780785
0.494025,20,107,22/12/2014,21.77346
0.494025,20,107,23/12/2014,21.85696
0.494025,20,107,24/12/2014,21.928007
0.494025,20,107,25/12/2014,22.009308
0.494025,20,107,26/12/2014,22.037874
0.494025,20,107,27/12/2014,22.018097
0.494025,20,107,28/12/2014,21.869411
0.494025,20,107,29/12/2014,21.654804
0.494025,20,107,30/12/2014,21.540545
0.494025,20,107,31/12/2014,21.483414
0.494025,20,107,1/01/2015,21.441664
0.494025,20,107,2/01/2015,21.396984
0.494025,20,107,3/01/2015,21.447523
0.494025,20,107,4/01/2015,21.657736
0.494025,20,107,5/01/2015,21.85696
0.494025,20,107,6/01/2015,21.992462
0.494025,20,107,7/01/2015,21.84451
0.494025,20,107,8/01/2015,21.731712
0.494025,20,107,9/01/2015,21.440931
0.494025,20,107,10/01/2015,20.920897
0.494025,20,107,11/01/2015,20.474838
0.494025,20,107,12/01/2015,20.24485
0.494025,20,107,13/01/2015,20.135715
0.494025,20,107,14/01/2015,20.064669
0.494025,20,107,15/01/2015,20.108616
0.494025,20,107,16/01/2015,20.161352
0.494025,20,107,17/01/2015,20.212622
0.494025,20,107,18/01/2015,20.231667
0.494025,20,107,19/01/2015,20.255836
0.494025,20,107,20/01/2015,20.404522
0.494025,20,107,21/01/2015,20.532701
0.494025,20,107,22/01/2015,20.72094
0.494025,20,107,23/01/2015,20.854977
0.494025,20,107,24/01/2015,20.957518
0.494025,20,107,25/01/2015,21.138432
0.494025,20,107,26/01/2015,21.284922
0.494025,20,107,27/01/2015,21.352306
0.494025,20,107,28/01/2015,21.375744
0.494025,20,107,29/01/2015,21.372814
0.494025,20,107,30/01/2015,21.286386
0.494025,20,107,31/01/2015,21.317148
0.494025,20,107,1/02/2015,21.289316
0.494025,20,107,2/02/2015,21.039553
0.494025,20,107,3/02/2015,20.882076
0.494025,20,107,4/02/2015,20.847652
0.494025,20,107,5/02/2015,20.767082
0.494025,20,107,6/02/2015,20.630848
0.494025,20,107,7/02/2015,20.540026
0.494025,20,107,8/02/2015,20.35252
0.494025,20,107,9/02/2015,20.170874
0.494025,20,107,10/02/2015,20.104954
0.494025,20,107,11/02/2015,20.051485
0.494025,20,107,12/02/2015,20.121067
0.494025,20,107,13/02/2015,20.22654
0.494025,20,107,14/02/2015,20.282938
0.494025,20,107,15/02/2015,20.516586
0.494025,20,107,16/02/2015,20.499008
0.494025,20,107,17/02/2015,20.582506
0.494025,20,107,18/02/2015,20.737053
0.494025,20,107,19/02/2015,20.92822
0.494025,20,107,20/02/2015,21.013184
0.494025,20,107,21/02/2015,21.133305
0.494025,20,107,22/02/2015,21.262215
0.494025,20,107,23/02/2015,21.342783
0.494025,20,107,24/02/2015,21.412367
0.494025,20,107,25/02/2015,21.39552
0.494025,20,107,26/02/2015,21.457777
0.494025,20,107,27/02/2015,21.444593
0.494025,20,107,28/02/2015,21.520767
0.494025,20,107,1/03/2015,21.446058
0.494025,20,107,2/03/2015,21.687033
0.494025,20,107,3/03/2015,21.892117
0.494025,20,107,4/03/2015,22.079622
0.494025,20,107,5/03/2015,22.116245
0.494025,20,107,6/03/2015,22.112583
0.494025,20,107,7/03/2015,22.1265
0.494025,20,107,8/03/2015,22.229042
0.494025,20,107,9/03/2015,22.1807
0.494025,20,107,10/03/2015,22.146275
0.494025,20,107,11/03/2015,22.111118
0.494025,20,107,12/03/2015,21.810083
0.494025,20,107,13/03/2015,21.83352
0.494025,20,107,14/03/2015,21.914091
0.494025,20,107,15/03/2015,22.00711
0.494025,20,107,16/03/2015,22.17777
0.494025,20,107,17/03/2015,22.218056
0.494025,20,107,18/03/2015,22.305216
0.494025,20,107,19/03/2015,22.464888
0.494025,20,107,20/03/2015,22.672903
0.494025,20,107,21/03/2015,22.963682
0.494025,20,107,22/03/2015,23.068422
0.494025,20,107,23/03/2015,23.260323
0.494025,20,107,24/03/2015,23.15192
0.494025,20,107,25/03/2015,23.210516
0.494025,20,107,26/03/2015,23.486649
0.494025,20,107,27/03/2015,23.72982
0.494025,20,107,28/03/2015,24.035248
0.494025,20,107,29/03/2015,24.287943
0.494025,20,107,30/03/2015,24.268166
0.494025,20,107,31/03/2015,24.233742
0.494025,20,107,1/04/2015,24.175146
0.494025,20,107,2/04/2015,24.033783
0.494025,20,107,3/04/2015,23.918058
0.494025,20,107,4/04/2015,23.830896
0.494025,20,107,5/04/2015,23.896816
0.494025,20,107,6/04/2015,23.985443
0.494025,20,107,7/04/2015,24.191992
0.494025,20,107,8/04/2015,23.799402
0.494025,20,107,9/04/2015,23.830896
0.494025,20,107,10/04/2015,23.997894
0.494025,20,107,11/04/2015,24.142185
0.494025,20,107,12/04/2015,24.150974
0.494025,20,107,13/04/2015,24.123875
0.494025,20,107,14/04/2015,24.238869
0.494025,20,107,15/04/2015,24.208105
0.494025,20,107,16/04/2015,24.310648
0.494025,20,107,17/04/2015,24.301859
0.494025,20,107,18/04/2015,24.35313
0.494025,20,107,19/04/2015,24.525986
0.494025,20,107,20/04/2015,24.837275
0.494025,20,107,21/04/2015,24.672476
0.494025,20,107,22/04/2015,24.725945
0.494025,20,107,23/04/2015,24.834345
0.494025,20,107,24/04/2015,24.870968
0.494025,20,107,25/04/2015,24.959593
0.494025,20,107,26/04/2015,25.293589
0.494025,20,107,27/04/2015,25.604145
0.494025,20,107,28/04/2015,25.464981
0.494025,20,107,29/04/2015,25.81875
0.494025,20,107,30/04/2015,25.937407
0.494025,20,107,1/05/2015,25.987213
0.494025,20,107,2/05/2015,26.164465
0.494025,20,107,3/05/2015,26.383465
0.494025,20,107,4/05/2015,26.72332
0.494025,20,107,5/05/2015,27.082216
0.494025,20,107,6/05/2015,27.169378
0.494025,20,107,7/05/2015,27.41548
0.494025,20,107,8/05/2015,27.55977
0.494025,20,107,9/05/2015,28.04465
0.494025,20,107,10/05/2015,28.05417
0.494025,20,107,11/05/2015,28.222633
0.494025,20,107,12/05/2015,28.240944
0.494025,20,107,13/05/2015,28.288551
0.494025,20,107,14/05/2015,28.224098
0.494025,20,107,15/05/2015,28.201391
0.494025,20,107,16/05/2015,28.432844
0.494025,20,107,17/05/2015,28.60204
0.494025,20,107,18/05/2015,28.544909
0.494025,20,107,19/05/2015,28.699453
0.494025,20,107,20/05/2015,28.814447
0.494025,20,107,21/05/2015,29.162357
0.494025,20,107,22/05/2015,28.912594
0.494025,20,107,23/05/2015,28.755852
0.494025,20,107,24/05/2015,28.952147
0.494025,20,107,25/05/2015,28.932371
0.494025,20,107,26/05/2015,28.887691
0.494025,20,107,27/05/2015,28.85107
0.494025,20,107,28/05/2015,28.863522
0.494025,20,107,29/05/2015,28.970459
0.494025,20,107,30/05/2015,29.21656
0.494025,20,107,31/05/2015,29.451674
0.494025,20,107,1/06/2015,29.505875
0.494025,20,107,2/06/2015,29.451674
0.494025,20,107,3/06/2015,29.423841
0.494025,20,107,4/06/2015,29.48024
0.494025,20,107,5/06/2015,29.57912
0.494025,20,107,6/06/2015,29.604023
0.494025,20,107,7/06/2015,29.445082
0.494025,20,107,8/06/2015,29.313974
0.494025,20,107,9/06/2015,29.281746
0.494025,20,107,10/06/2015,29.308847
0.494025,20,107,11/06/2015,29.455338
0.494025,20,107,12/06/2015,29.617939
0.494025,20,107,13/06/2015,29.519058
0.494025,20,107,14/06/2015,29.460464
0.494025,20,107,15/06/2015,29.371105
0.494025,20,107,16/06/2015,29.32496
0.494025,20,107,17/06/2015,29.346935
0.494025,20,107,18/06/2015,29.451674
0.494025,20,107,19/06/2015,29.650898
0.494025,20,107,20/06/2015,30.022247
0.494025,20,107,21/06/2015,30.297647
0.494025,20,107,22/06/2015,30.146763
0.494025,20,107,23/06/2015,29.927763
0.494025,20,107,24/06/2015,29.4026
0.494025,20,107,25/06/2015,28.958738
0.494025,20,107,26/06/2015,28.944822
0.494025,20,107,27/06/2015,28.88696
0.494025,20,107,28/06/2015,28.97998
0.494025,20,107,29/06/2015,29.020264
0.494025,20,107,30/06/2015,29.047365
0.494025,20,107,1/07/2015,29.12061
0.494025,20,107,2/07/2015,29.24659
0.494025,20,107,3/07/2015,29.442884
0.494025,20,107,4/07/2015,29.7864
0.494025,20,107,5/07/2015,29.686789
0.494025,20,107,6/07/2015,29.499283
0.494025,20,107,7/07/2015,29.401867
0.494025,20,107,8/07/2015,29.32789
0.494025,20,107,9/07/2015,29.197515
0.494025,20,107,10/07/2015,28.981445
0.494025,20,107,11/07/2015,28.837154
0.494025,20,107,12/07/2015,29.344006
0.494025,20,107,13/07/2015,29.69924
0.494025,20,107,14/07/2015,29.584248
0.494025,20,107,15/07/2015,29.396008
0.494025,20,107,16/07/2015,29.464127
0.494025,20,107,17/07/2015,29.467056
0.494025,20,107,18/07/2015,29.418713
0.494025,20,107,19/07/2015,29.475113
0.494025,20,107,20/07/2015,29.319834
0.494025,20,107,21/07/2015,29.089115
0.494025,20,107,22/07/2015,28.9082
0.494025,20,107,23/07/2015,28.822504
0.494025,20,107,24/07/2015,28.7434
0.494025,20,107,25/07/2015,28.607899
0.494025,20,107,26/07/2015,28.468735
0.494025,20,107,27/07/2015,28.01828
0.494025,20,107,28/07/2015,27.640339
0.494025,20,107,29/07/2015,27.466019
0.494025,20,107,30/07/2015,27.392773
0.494025,20,107,31/07/2015,27.430128
0.494025,20,107,1/08/2015,27.514359
0.494025,20,107,2/08/2015,27.542925
0.494025,20,107,3/08/2015,27.682089
0.494025,20,107,4/08/2015,27.872524
0.494025,20,107,5/08/2015,28.134007
0.494025,20,107,6/08/2015,28.41673
0.494025,20,107,7/08/2015,28.92578
0.494025,20,107,8/08/2015,28.960936
0.494025,20,107,9/08/2015,29.311045
0.494025,20,107,10/08/2015,29.745384
0.494025,20,107,11/08/2015,29.943876
0.494025,20,107,12/08/2015,29.814234
0.494025,20,107,13/08/2015,29.595966
0.494025,20,107,14/08/2015,29.492691
0.494025,20,107,15/08/2015,29.41212
0.494025,20,107,16/08/2015,29.385754
0.494025,20,107,17/08/2015,29.397472
0.494025,20,107,18/08/2015,29.459
0.494025,20,107,19/08/2015,29.63039
0.494025,20,107,20/08/2015,29.739525
0.494025,20,107,21/08/2015,29.72268
0.494025,20,107,22/08/2015,29.745384
0.494025,20,107,23/08/2015,29.866238
0.494025,20,107,24/08/2015,30.09476
0.494025,20,107,25/08/2015,30.181189
0.494025,20,107,26/08/2015,30.036163
0.494025,20,107,27/08/2015,29.961456
0.494025,20,107,28/08/2015,29.926298
0.494025,20,107,29/08/2015,29.820093
0.494025,20,107,30/08/2015,29.688253
0.494025,20,107,31/08/2015,29.631855
0.494025,20,107,1/09/2015,29.65456
0.494025,20,107,2/09/2015,29.629658
0.494025,20,107,3/09/2015,29.512466
0.494025,20,107,4/09/2015,29.468521
0.494025,20,107,5/09/2015,29.49855
0.494025,20,107,6/09/2015,29.523453
0.494025,20,107,7/09/2015,29.744652
0.494025,20,107,8/09/2015,29.87576
0.494025,20,107,9/09/2015,29.760765
0.494025,20,107,10/09/2015,29.736595
0.494025,20,107,11/09/2015,29.926298
0.494025,20,107,12/09/2015,29.749779
0.494025,20,107,13/09/2015,29.479507
0.494025,20,107,14/09/2015,29.143314
0.494025,20,107,15/09/2015,28.837887
0.494025,20,107,16/09/2015,28.651844
0.494025,20,107,17/09/2015,28.602772
0.494025,20,107,18/09/2015,28.645252
0.494025,20,107,19/09/2015,28.810053
0.494025,20,107,20/09/2015,28.868649
0.494025,20,107,21/09/2015,28.774162
0.494025,20,107,22/09/2015,28.71044
0.494025,20,107,23/09/2015,28.750725
0.494025,20,107,24/09/2015,28.786613
0.494025,20,107,25/09/2015,28.94409
0.494025,20,107,26/09/2015,29.146244
0.494025,20,107,27/09/2015,29.162357
0.494025,20,107,28/09/2015,29.373302
0.494025,20,107,29/09/2015,29.433363
0.494025,20,107,30/09/2015,29.54103
0.494025,20,107,1/10/2015,29.595966
0.494025,20,107,2/10/2015,29.459
0.494025,20,107,3/10/2015,29.416515
0.494025,20,107,4/10/2015,29.352062
0.494025,20,107,5/10/2015,29.34547
0.494025,20,107,6/10/2015,29.461197
0.494025,20,107,7/10/2015,29.492691
0.494025,20,107,8/10/2015,29.556414
0.494025,20,107,9/10/2015,29.415783
0.494025,20,107,10/10/2015,29.223885
0.494025,20,107,11/10/2015,28.774895
0.494025,20,107,12/10/2015,28.414534
0.494025,20,107,13/10/2015,28.114231
0.494025,20,107,14/10/2015,27.896694
0.494025,20,107,15/10/2015,27.84103
0.494025,20,107,16/10/2015,27.900356
0.494025,20,107,17/10/2015,27.934782
0.494025,20,107,18/10/2015,28.010956
0.494025,20,107,19/10/2015,28.008026
0.494025,20,107,20/10/2015,28.103245
0.494025,20,107,21/10/2015,28.112034
0.494025,20,107,22/10/2015,28.063692
0.494025,20,107,23/10/2015,28.066622
0.494025,20,107,24/10/2015,28.067354
0.494025,20,107,25/10/2015,27.986786
0.494025,20,107,26/10/2015,28.169897
0.494025,20,107,27/10/2015,28.112034
0.494025,20,107,28/10/2015,28.139866
0.494025,20,107,29/10/2015,28.13181
0.494025,20,107,30/10/2015,28.136204
0.494025,20,107,31/10/2015,28.019012
0.494025,20,107,1/11/2015,27.830774
0.494025,20,107,2/11/2015,27.603718
0.494025,20,107,3/11/2015,27.51509
0.494025,20,107,4/11/2015,27.511429
0.494025,20,107,5/11/2015,27.561235
0.494025,20,107,6/11/2015,27.64986
0.494025,20,107,7/11/2015,27.729698
0.494025,20,107,8/11/2015,27.867397
0.494025,20,107,9/11/2015,27.85934
0.494025,20,107,10/11/2015,27.872524
0.494025,20,107,11/11/2015,27.942839
0.494025,20,107,12/11/2015,28.01828
0.494025,20,107,13/11/2015,27.993378
0.494025,20,107,14/11/2015,27.964813
0.494025,20,107,15/11/2015,27.957487
0.494025,20,107,16/11/2015,27.943571
0.494025,20,107,17/11/2015,27.94943
0.494025,20,107,18/11/2015,27.95529
0.494025,20,107,19/11/2015,27.969208
0.494025,20,107,20/11/2015,27.915007
0.494025,20,107,21/11/2015,27.870327
0.494025,20,107,22/11/2015,27.848354
0.494025,20,107,23/11/2015,27.812464
0.494025,20,107,24/11/2015,27.758263
0.494025,20,107,25/11/2015,27.606647
0.494025,20,107,26/11/2015,27.237495
0.494025,20,107,27/11/2015,26.877865
0.494025,20,107,28/11/2015,26.682302
0.494025,20,107,29/11/2015,26.5197
0.494025,20,107,30/11/2015,26.37907
0.494025,20,107,1/12/2015,26.391521
0.494025,20,107,2/12/2015,26.454512
0.494025,20,107,3/12/2015,26.381268
0.494025,20,107,4/12/2015,26.31315
0.494025,20,107,5/12/2015,26.105137
0.494025,20,107,6/12/2015,25.55507
0.494025,20,107,7/12/2015,25.083376
0.494025,20,107,8/12/2015,24.851192
0.494025,20,107,9/12/2015,24.74279
0.494025,20,107,10/12/2015,24.70397
0.494025,20,107,11/12/2015,24.68859
0.494025,20,107,12/12/2015,24.744255
0.494025,20,107,13/12/2015,24.812372
0.494025,20,107,14/12/2015,24.734734
0.494025,20,107,15/12/2015,24.56627
0.494025,20,107,16/12/2015,24.065279
0.494025,20,107,17/12/2015,23.494705
0.494025,20,107,18/12/2015,23.306467
0.494025,20,107,19/12/2015,23.339426
0.494025,20,107,20/12/2015,23.51155
0.494025,20,107,21/12/2015,23.734947
0.494025,20,107,22/12/2015,23.915129
0.494025,20,107,23/12/2015,24.197119
0.494025,20,107,24/12/2015,24.350933
0.494025,20,107,25/12/2015,24.183203
0.494025,20,107,26/12/2015,24.09824
0.494025,20,107,27/12/2015,23.934904
0.494025,20,107,28/12/2015,23.731285
0.494025,20,107,29/12/2015,23.563555
0.494025,20,107,30/12/2015,23.483719
0.494025,20,107,31/12/2015,23.378246
0.494025,20,107,1/01/2016,23.273506
0.494025,20,107,2/01/2016,23.26838
0.494025,20,107,3/01/2016,23.441969
0.494025,20,107,4/01/2016,23.673422
0.494025,20,107,5/01/2016,23.823572
0.494025,20,107,6/01/2016,23.78402
0.494025,20,107,7/01/2016,23.743736
0.494025,20,107,8/01/2016,23.743004
0.494025,20,107,9/01/2016,23.750328
0.494025,20,107,10/01/2016,23.758385
0.494025,20,107,11/01/2016,23.75399
0.494025,20,107,12/01/2016,23.6639
0.494025,20,107,13/01/2016,23.452223
0.494025,20,107,14/01/2016,23.184149
0.494025,20,107,15/01/2016,22.9776
0.494025,20,107,16/01/2016,22.934385
0.494025,20,107,17/01/2016,22.843563
0.494025,20,107,18/01/2016,22.73516
0.494025,20,107,19/01/2016,22.559374
0.494025,20,107,20/01/2016,22.397503
0.494025,20,107,21/01/2016,22.346966
0.494025,20,107,22/01/2016,22.247353
0.494025,20,107,23/01/2016,21.775658
0.494025,20,107,24/01/2016,21.00586
0.494025,20,107,25/01/2016,20.581774
0.494025,20,107,26/01/2016,20.40672
0.494025,20,107,27/01/2016,20.419905
0.494025,20,107,28/01/2016,20.515854
0.494025,20,107,29/01/2016,20.653553
0.494025,20,107,30/01/2016,20.726067
0.494025,20,107,31/01/2016,20.887936
0.494025,20,107,1/02/2016,20.73925
0.494025,20,107,2/02/2016,20.377422
0.494025,20,107,3/02/2016,20.276344
0.494025,20,107,4/02/2016,20.39207
0.494025,20,107,5/02/2016,20.378155
0.494025,20,107,6/02/2016,20.16648
0.494025,20,107,7/02/2016,19.88229
0.494025,20,107,8/02/2016,19.776817
0.494025,20,107,9/02/2016,19.886684
0.494025,20,107,10/02/2016,20.147434
0.494025,20,107,11/02/2016,20.261696
0.494025,20,107,12/02/2016,20.323954
0.494025,20,107,13/02/2016,20.290262
0.494025,20,107,14/02/2016,20.473373
0.494025,20,107,15/02/2016,20.377422
0.494025,20,107,16/02/2016,20.255104
0.494025,20,107,17/02/2016,20.236794
0.494025,20,107,18/02/2016,20.370098
0.494025,20,107,19/02/2016,20.537828
0.494025,20,107,20/02/2016,20.635975
0.494025,20,107,21/02/2016,20.833735
0.494025,20,107,22/02/2016,21.136967
0.494025,20,107,23/02/2016,21.055666
0.494025,20,107,24/02/2016,20.94287
0.494025,20,107,25/02/2016,20.452864
0.494025,20,107,26/02/2016,19.984833
0.494025,20,107,27/02/2016,19.740196
0.494025,20,107,28/02/2016,19.638386
0.494025,20,107,29/02/2016,19.60616
0.494025,20,107,1/03/2016,19.652302
0.494025,20,107,2/03/2016,19.808313
0.494025,20,107,3/03/2016,19.869106
0.494025,20,107,4/03/2016,19.969452
0.494025,20,107,5/03/2016,20.009003
0.494025,20,107,6/03/2016,20.239723
0.494025,20,107,7/03/2016,20.073458
0.494025,20,107,8/03/2016,20.063936
0.494025,20,107,9/03/2016,20.162085
0.494025,20,107,10/03/2016,19.909391
0.494025,20,107,11/03/2016,19.603962
0.494025,20,107,12/03/2016,19.376904
0.494025,20,107,13/03/2016,19.617878
0.494025,20,107,14/03/2016,19.458937
0.494025,20,107,15/03/2016,19.880093
0.494025,20,107,16/03/2016,20.24778
0.494025,20,107,17/03/2016,20.504135
0.494025,20,107,18/03/2016,20.915037
0.494025,20,107,19/03/2016,21.122318
0.494025,20,107,20/03/2016,21.033693
0.494025,20,107,21/03/2016,21.160406
0.494025,20,107,22/03/2016,21.298838
0.494025,20,107,23/03/2016,21.504654
0.494025,20,107,24/03/2016,20.738518
0.494025,20,107,25/03/2016,20.050753
0.494025,20,107,26/03/2016,19.562212
0.494025,20,107,27/03/2016,19.565874
0.494025,20,107,28/03/2016,19.811243
0.494025,20,107,29/03/2016,20.241188
0.494025,20,107,30/03/2016,20.62865
0.494025,20,107,31/03/2016,20.956053
0.494025,20,107,1/04/2016,20.897457
0.494025,20,107,2/04/2016,20.802973
0.494025,20,107,3/04/2016,20.87402
0.494025,20,107,4/04/2016,21.06592
0.494025,20,107,5/04/2016,20.980225
0.494025,20,107,6/04/2016,20.844723
0.494025,20,107,7/04/2016,21.040285
0.494025,20,107,8/04/2016,21.474625
0.494025,20,107,9/04/2016,21.549334
0.494025,20,107,10/04/2016,21.763939
0.494025,20,107,11/04/2016,22.357952
0.494025,20,107,12/04/2016,22.527145
0.494025,20,107,13/04/2016,23.36726
0.494025,20,107,14/04/2016,23.592854
0.494025,20,107,15/04/2016,23.540117
0.494025,20,107,16/04/2016,23.88876
0.494025,20,107,17/04/2016,24.003021
0.494025,20,107,18/04/2016,23.866055
0.494025,20,107,19/04/2016,24.299662
0.494025,20,107,20/04/2016,24.423445
0.494025,20,107,21/04/2016,24.651966
0.494025,20,107,22/04/2016,24.708364
0.494025,20,107,23/04/2016,24.676138
0.494025,20,107,24/04/2016,24.96472
0.494025,20,107,25/04/2016,25.022583
0.494025,20,107,26/04/2016,25.118534
0.494025,20,107,27/04/2016,25.34779
0.494025,20,107,28/04/2016,25.717674
0.494025,20,107,29/04/2016,26.06412
0.494025,20,107,30/04/2016,26.166662
0.494025,20,107,1/05/2016,26.22306
0.494025,20,107,2/05/2016,26.349773
0.494025,20,107,3/05/2016,26.668386
0.494025,20,107,4/05/2016,26.835382
0.494025,20,107,5/05/2016,26.809015
0.494025,20,107,6/05/2016,26.89178
0.494025,20,107,7/05/2016,26.967224
0.494025,20,107,8/05/2016,27.097599
0.494025,20,107,9/05/2016,27.22651
0.494025,20,107,10/05/2016,27.389843
0.494025,20,107,11/05/2016,27.443312
0.494025,20,107,12/05/2016,27.57149
0.494025,20,107,13/05/2016,27.63448
0.494025,20,107,14/05/2016,27.657185
0.494025,20,107,15/05/2016,27.769249
0.494025,20,107,16/05/2016,26.904964
0.494025,20,107,17/05/2016,26.931334
0.494025,20,107,18/05/2016,26.956236
0.494025,20,107,19/05/2016,27.164984
0.494025,20,107,20/05/2016,27.253609
0.494025,20,107,21/05/2016,27.351025
0.494025,20,107,22/05/2016,27.457228
0.494025,20,107,23/05/2016,27.767052
0.494025,20,107,24/05/2016,27.902554
0.494025,20,107,25/05/2016,27.934782
0.494025,20,107,26/05/2016,28.259987
0.494025,20,107,27/05/2016,28.414534
0.494025,20,107,28/05/2016,28.495834
0.494025,20,107,29/05/2016,28.673086
0.494025,20,107,30/05/2016,28.803461
0.494025,20,107,31/05/2016,28.92578
0.494025,20,107,1/06/2016,28.997559
0.494025,20,107,2/06/2016,29.092045
